customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month,dob,age,,,
4759-TRPLW,Male,,No,No,14,2004,10,2004-10-14,20,,,
5317-FLPJF,Female,,No,No,5,1993,3,1993-03-05,32,,,
7621-VPNET,Female,,Yes,No,11,1990,8,1990-08-11,35,,,
6034-YMTOB,Female,,No,No,20,2004,5,2004-05-20,21,,,
8563-IIOXK,Male,,Yes,Yes,2,1989,6,1989-06-02,36,,,
4903-CNOZC,Male,,No,No,6,1992,2,1992-02-06,33,,,
4353-HYOJD,Female,,Yes,Yes,15,1993,2,1993-02-15,32,,,
8020-BWHYL,Female,,No,No,10,1984,9,1984-09-10,41,,,
7267-FRMJW,Female,,Yes,Yes,18,1990,10,1990-10-18,34,,,
2982-VPSGI,Female,,Yes,No,13,1986,7,1986-07-13,39,,,
4188-FRABG,Male,,Yes,No,5,1998,4,1998-04-05,27,,,
8199-ZLLSA,Male,,No,No,10,1984,7,1984-07-10,41,,,
4128-ETESU,Female,,Yes,No,18,1997,1,1997-01-18,28,,,
0620-DLSLK,Female,,No,No,23,2003,11,2003-11-23,21,,,
4625-EWPTF,Male,,No,No,9,2003,4,2003-04-09,22,,,
5980-NOPLP,Female,,Yes,No,25,2009,10,2009-10-25,15,,,
3850-OKINF,Male,,Yes,Yes,9,1986,9,1986-09-09,39,,,
6892-XPFPU,Male,,Yes,No,1,1984,12,1984-12-01,40,,,
8010-EZLOU,Male,,No,No,26,2012,3,2012-03-26,13,,,
1156-ZFYDO,Female,,No,No,16,1992,4,1992-04-16,33,,,
3295-YVUSR,Male,,No,No,19,1996,11,1996-11-19,28,,,
8016-NCFVO,Male,,No,No,21,1993,4,1993-04-21,32,,,
4119-ZYPZY,Male,,No,No,9,2002,2,2002-02-09,23,,,
5549-ZGHFB,Male,,Yes,Yes,28,1994,9,1994-09-28,30,,,
7577-SWIFR,Male,,No,No,5,2012,6,2012-06-05,13,,,
0303-WMMRN,Male,,No,No,19,1987,1,1987-01-19,38,,,
6408-OTUBZ,Female,,No,No,16,1999,12,1999-12-16,25,,,
5204-HMGYF,Female,,Yes,Yes,14,1991,1,1991-01-14,34,,,
1078-TDCRN,Female,,Yes,No,1,2009,9,2009-09-01,16,,,
3727-OVPRY,Male,,Yes,Yes,8,2001,12,2001-12-08,23,,,
3797-FKOGQ,Male,,No,Yes,17,2001,6,2001-06-17,24,,,
7622-NXQZR,Male,,No,No,15,1982,9,1982-09-15,43,,,
6196-HBOBZ,Male,,Yes,No,1,1996,6,1996-06-01,29,,,
3970-XGJDU,Female,,No,No,30,2005,1,2005-01-30,20,,,
7017-VFULY,Female,,Yes,No,21,2007,5,2007-05-21,18,,,
5562-YJQGT,Female,,No,No,21,2007,2,2007-02-21,18,,,
8807-OPMBM,Female,,Yes,Yes,23,2004,6,2004-06-23,21,,,
5439-WIKXB,Male,,Yes,No,14,2011,4,2011-04-14,14,,,
9874-QLCLH,Female,,Yes,Yes,22,1984,6,1984-06-22,41,,,
8294-UIMBA,Female,,No,No,28,1991,5,1991-05-28,34,,,
8109-YUOHE,Male,,No,No,18,2005,1,2005-01-18,20,,,
5840-NVDCG,Female,,Yes,Yes,28,1988,1,1988-01-28,37,,,
8092-NLTGF,Male,,No,No,29,1980,3,1980-03-29,45,,,
5928-QLDHB,Male,,No,No,15,1983,7,1983-07-15,42,,,
9840-EFJQB,Female,,No,No,4,1982,9,1982-09-04,43,,,
0696-UKTOX,Male,,No,Yes,25,2000,5,2000-05-25,25,,,
4801-KFYKL,Male,,No,Yes,23,2010,4,2010-04-23,15,,,
3472-OAOOR,Male,,Yes,Yes,14,2009,10,2009-10-14,15,,,
6135-OZQVA,Female,,No,No,10,1990,4,1990-04-10,35,,,
8062-YBDOE,Male,,No,No,3,2011,6,2011-06-03,14,,,
2252-JHJGE,Male,,No,No,12,1997,4,1997-04-12,28,,,
4188-PCPIG,Female,,Yes,No,9,1994,7,1994-07-09,31,,,
6000-APYLU,Male,,No,No,16,1994,11,1994-11-16,30,,,
7105-BENQF,Male,,No,Yes,20,1996,10,1996-10-20,28,,,
7721-DVEKZ,Female,,No,No,11,1997,7,1997-07-11,28,,,
3566-VVORZ,Female,,Yes,No,13,1981,12,1981-12-13,43,,,
9507-HSMMZ,Male,,No,No,11,1999,7,1999-07-11,26,,,
2480-SQIOB,Male,,Yes,Yes,4,1984,12,1984-12-04,40,,,
0947-IDHRQ,Female,,No,No,9,1993,12,1993-12-09,31,,,
7813-TKCVO,Female,,Yes,No,20,1989,7,1989-07-20,36,,,
0128-MKWSG,Female,,No,Yes,5,1986,5,1986-05-05,39,,,
3672-YITQD,Male,,Yes,No,15,2004,6,2004-06-15,21,,,
4350-ZTLPI,Female,,Yes,No,26,1997,11,1997-11-26,27,,,
9048-JVYVF,Male,,No,No,2,1985,10,1985-10-02,39,,,
0361-HJRDX,Female,,No,No,22,2003,2,2003-02-22,22,,,
5727-MYATE,Male,,Yes,Yes,20,1983,7,1983-07-20,42,,,
3823-KYNQY,Male,,No,No,16,1995,6,1995-06-16,30,,,
8988-ECPJR,Female,,Yes,Yes,17,2009,8,2009-08-17,16,,,
7570-WELNY,Female,,Yes,No,10,1980,11,1980-11-10,44,,,
3021-VLNRJ,Female,,No,Yes,2,1987,5,1987-05-02,38,,,
3776-EKTKM,Female,,No,No,30,1981,2,1981-03-02,44,,,
2080-CAZNM,Female,,No,No,4,2011,4,2011-04-04,14,,,
1028-FFNJK,Male,,Yes,No,25,2005,10,2005-10-25,19,,,
6907-FLBER,Male,,No,No,8,1991,7,1991-07-08,34,,,
3001-UNBTL,Male,,Yes,Yes,19,2012,4,2012-04-19,13,,,
5982-PSMKW,Female,,Yes,Yes,22,1995,9,1995-09-22,29,,,
3507-GASNP,Male,,No,Yes,18,1998,11,1998-11-18,26,,,
7096-ZNBZI,Female,,Yes,No,10,2009,1,2009-01-10,16,,,
1902-XBTFB,Male,,No,Yes,26,1983,8,1983-08-26,42,,,
1676-MQAOA,Male,,No,No,5,1989,7,1989-07-05,36,,,
0786-IVLAW,Female,,No,No,4,2002,3,2002-03-04,23,,,
7566-DSRLQ,Female,,Yes,No,23,2004,8,2004-08-23,21,,,
0643-OKLRP,Female,,Yes,No,24,2004,3,2004-03-24,21,,,
7245-JMTTQ,Female,,No,No,5,1998,3,1998-03-05,27,,,
6050-IJRHS,Female,,Yes,Yes,15,1997,12,1997-12-15,27,,,
6202-JVYEU,Male,,No,No,25,2008,10,2008-10-25,16,,,
8591-TKMZH,Male,,Yes,Yes,4,1995,1,1995-01-04,30,,,
0734-OXWBT,Male,,No,Yes,21,1984,10,1984-10-21,40,,,
4282-ACRXS,Male,,Yes,No,27,2002,3,2002-03-27,23,,,
0365-TRTPY,Female,,No,No,29,1993,9,1993-09-29,31,,,
7349-ALMUX,Male,,No,No,3,1995,9,1995-09-03,30,,,
9381-NDKME,Female,,Yes,No,13,2001,4,2001-04-13,24,,,
6502-KUGLL,Female,,Yes,Yes,27,1995,6,1995-06-27,30,,,
1841-YSJGV,Male,,Yes,No,12,2002,12,2002-12-12,22,,,
2794-XIMMO,Male,,Yes,No,8,1982,9,1982-09-08,43,,,
8382-SHQEH,Female,,Yes,No,26,1986,10,1986-10-26,38,,,
3511-BFTJW,Male,,Yes,Yes,2,2000,9,2000-09-02,25,,,
7668-XCFYV,Female,,Yes,No,25,1997,6,1997-06-25,28,,,
2983-ZANRP,Female,,Yes,Yes,9,2009,12,2009-12-09,15,,,
7845-URHJN,Female,,Yes,No,6,2000,9,2000-09-06,25,,,
3034-ZBEQN,Female,,Yes,No,22,2012,1,2012-01-22,13,,,
5018-HEKFO,Female,,No,No,30,2003,4,2003-04-30,22,,,
2923-ARZLG,Male,,Yes,Yes,23,1996,11,1996-11-23,28,,,
3976-NLDEZ,Male,,No,No,26,2007,4,2007-04-26,18,,,
2282-YGNOR,Female,,No,No,13,1997,10,1997-10-13,27,,,
5336-UFNZP,Female,,Yes,Yes,7,1980,4,1980-04-07,45,,,
6854-EXGSF,Female,,No,No,29,1994,1,1994-01-29,31,,,
1241-EZFMJ,Male,,Yes,No,18,2010,2,2010-02-18,15,,,
9233-PSYHO,Female,,No,No,13,2006,9,2006-09-13,19,,,
5376-PCKNB,Male,,Yes,Yes,25,2000,10,2000-10-25,24,,,
8044-BGWPI,Male,,Yes,Yes,20,2010,5,2010-05-20,15,,,
4060-LDNLU,Male,,No,No,18,2006,9,2006-09-18,18,,,
3589-PPVKW,Male,,No,No,9,2005,3,2005-03-09,20,,,
8327-LZKAS,Female,,Yes,No,26,1996,9,1996-09-26,28,,,
5887-IKKYO,Male,,Yes,Yes,17,1995,12,1995-12-17,29,,,
1075-BGWOH,Male,,Yes,No,14,2010,11,2010-11-14,14,,,
1755-RMCXH,Male,,Yes,Yes,9,1982,10,1982-10-09,42,,,
0302-JOIVN,Female,,Yes,No,17,1985,10,1985-10-17,39,,,
3858-XHYJO,Female,,Yes,No,3,1989,11,1989-11-03,35,,,
4299-SIMNS,Male,,No,No,13,1992,11,1992-11-13,32,,,
7025-IWFHT,Male,,No,No,3,2002,8,2002-08-03,23,,,
6261-LHRTG,Female,,No,No,9,1989,5,1989-05-09,36,,,
7841-FCRQD,Female,,Yes,No,4,2002,10,2002-10-04,22,,,
2056-EVGZL,Male,,Yes,Yes,2,1995,12,1995-12-02,29,,,
8777-MBMTS,Female,,Yes,No,19,2009,10,2009-10-19,15,,,
7753-USQYQ,Male,,No,No,26,1985,2,1985-02-26,40,,,
5366-IJEQJ,Male,,No,No,25,2009,3,2009-03-25,16,,,
7661-CPURM,Male,,No,No,8,1988,11,1988-11-08,36,,,
6233-HXJMX,Female,,No,No,19,2003,12,2003-12-19,21,,,
5902-WBLSE,Female,,Yes,Yes,17,1992,5,1992-05-17,33,,,
1981-INRFU,Female,,No,No,2,1988,8,1988-08-02,37,,,
4971-PUYQO,Female,,No,No,20,1985,2,1985-02-20,40,,,
3239-TPHPZ,Female,,Yes,No,5,1996,2,1996-02-05,29,,,
5115-GZDEL,Male,,No,Yes,7,1983,3,1983-03-07,42,,,
3338-CVVEH,Male,,No,No,19,1981,12,1981-12-19,43,,,
8485-GJCDN,Female,,No,No,14,1987,3,1987-03-14,38,,,
2615-YVMYX,Male,,Yes,No,11,2006,9,2006-09-11,19,,,
2851-STERV,Male,,No,No,25,2001,4,2001-04-25,24,,,
4393-GEADV,Male,,Yes,Yes,21,2009,1,2009-01-21,16,,,
8486-AYEQH,Female,,No,No,7,1999,11,1999-11-07,25,,,
1527-SXDPN,Male,,Yes,Yes,6,1984,4,1984-04-06,41,,,
6029-WTIPC,Male,,No,No,10,2005,2,2005-02-10,20,,,
8634-CILSZ,Male,,No,No,19,1984,12,1984-12-19,40,,,
5419-JKZNQ,Male,,Yes,No,25,2001,12,2001-12-25,23,,,
2495-KZNFB,Female,,No,No,5,1982,7,1982-07-05,43,,,
1409-PHXTF,Male,,Yes,No,2,1998,11,1998-11-02,26,,,
4560-WQAQW,Female,,No,No,23,1984,11,1984-11-23,40,,,
9591-YVTEB,Male,,No,No,23,1995,2,1995-02-23,30,,,
9309-BZGNT,Male,,Yes,No,10,1981,10,1981-10-10,43,,,
4274-DRSQT,Female,,No,No,2,2005,11,2005-11-02,19,,,
2027-DNKIV,Male,,Yes,Yes,26,1995,9,1995-09-26,29,,,
8075-GXIUB,Male,,Yes,No,27,2009,1,2009-01-27,16,,,
2885-HIJDH,Male,,Yes,Yes,14,2009,8,2009-08-14,16,,,
5424-RLQLC,Male,,No,No,23,1989,6,1989-06-23,36,,,
6682-QJDGB,Male,,No,Yes,15,2001,5,2001-05-15,24,,,
6507-DTJZV,Male,,No,Yes,21,1982,2,1982-02-21,43,,,
8780-IXSTS,Female,,No,No,9,1996,9,1996-09-09,29,,,
7673-BQGKU,Female,,Yes,Yes,4,1989,8,1989-08-04,36,,,
6723-WSNTY,Female,,Yes,No,5,1980,11,1980-11-05,44,,,
9530-EHPOH,Male,,No,No,6,2006,12,2006-12-06,18,,,
2725-IWWBA,Male,,Yes,Yes,22,2006,10,2006-10-22,18,,,
0345-HKJVM,Female,,No,No,25,2012,12,2012-12-25,12,,,
1061-PNTHC,Female,,Yes,Yes,25,1996,12,1996-12-25,28,,,
0394-YONDK,Male,,Yes,Yes,25,2007,10,2007-10-25,17,,,
6574-MCOEH,Female,,Yes,Yes,11,2004,5,2004-05-11,21,,,
7399-QHBJS,Female,,Yes,Yes,22,2005,6,2005-06-22,20,,,
3049-SOLAY,Female,,Yes,No,3,1981,8,1981-08-03,44,,,
0997-YTLNY,Female,,No,Yes,27,2004,3,2004-03-27,21,,,
3317-HRTNN,Female,,No,No,3,2009,4,2009-04-03,16,,,
9479-HYNYL,Female,,Yes,No,7,2012,8,2012-08-07,13,,,
3235-ETOOB,Male,,Yes,No,30,1999,2,1999-03-02,26,,,
9708-KFDBY,Male,,No,No,4,2010,12,2010-12-04,14,,,
8058-INTPH,Female,,No,No,25,1986,7,1986-07-25,39,,,
3642-GKTCT,Female,,No,No,17,2011,10,2011-10-17,13,,,
0774-RMNUW,Female,,Yes,Yes,9,1988,7,1988-07-09,37,,,
1334-PDUKM,Female,,Yes,No,5,1980,1,1980-01-05,45,,,
0756-MPZRL,Male,,No,No,20,1991,5,1991-05-20,34,,,
2242-MFOTG,Male,,No,No,2,1983,8,1983-08-02,42,,,
2927-CVULT,Female,,Yes,Yes,4,1995,6,1995-06-04,30,,,
2144-BFDSO,Female,,Yes,No,22,1993,10,1993-10-22,31,,,
8745-PVESG,Female,,No,No,13,2000,11,2000-11-13,24,,,
7647-GYYKX,Female,,Yes,Yes,18,1993,2,1993-02-18,32,,,
5647-FXOTP,Female,,Yes,No,13,2011,1,2011-01-13,14,,,
5569-OUICF,Female,,Yes,No,26,2005,3,2005-03-26,20,,,
8821-XNHVZ,Female,,Yes,Yes,9,1980,6,1980-06-09,45,,,
2082-OJVTK,Male,,Yes,Yes,6,2007,2,2007-02-06,18,,,
9700-ISPUP,Female,,Yes,Yes,8,2003,6,2003-06-08,22,,,
9839-ETQOE,Male,,No,Yes,9,1981,10,1981-10-09,43,,,
6078-VESFR,Male,,Yes,No,3,2011,8,2011-08-03,14,,,
9027-TMATR,Female,,Yes,No,9,1991,3,1991-03-09,34,,,
5940-NFXKV,Male,,Yes,Yes,1,1992,10,1992-10-01,32,,,
1941-HOSAM,Male,,Yes,Yes,10,1982,11,1982-11-10,42,,,
9110-HSGTV,Female,,No,No,5,1987,10,1987-10-05,37,,,
0704-VCUMB,Female,,Yes,No,6,1989,9,1989-09-06,36,,,
6171-ZTVYB,Male,,Yes,No,3,1999,11,1999-11-03,25,,,
8053-WWDRO,Female,,Yes,No,22,1990,3,1990-03-22,35,,,
9564-KCLHR,Male,,No,No,22,1981,2,1981-02-22,44,,,
1935-IMVBB,Male,,Yes,No,5,1998,2,1998-02-05,27,,,
2535-PBCGC,Female,,Yes,No,28,1980,7,1980-07-28,45,,,
2082-CEFLT,Male,,No,No,14,1993,12,1993-12-14,31,,,
1470-PSXNM,Male,,Yes,Yes,20,2009,9,2009-09-20,15,,,
1213-NGCUN,Female,,No,No,30,2004,4,2004-04-30,21,,,
2498-XLDZR,Female,,Yes,Yes,5,2007,5,2007-05-05,18,,,
9866-OCCKE,Female,,Yes,No,23,1988,3,1988-03-23,37,,,
5338-YHWYT,Male,,No,Yes,4,1983,12,1983-12-04,41,,,
7718-UPSKJ,Female,,Yes,No,8,2008,4,2008-04-08,17,,,
8731-WBBMB,Female,,Yes,No,21,2003,8,2003-08-21,22,,,
1448-CYWKC,Female,,Yes,Yes,2,1980,5,1980-05-02,45,,,
7901-IIDQV,Male,,No,No,18,2003,2,2003-02-18,22,,,
2690-DVRVK,Male,,Yes,Yes,4,1987,7,1987-07-04,38,,,
5688-KZTSN,Male,,Yes,Yes,28,2007,3,2007-03-28,18,,,
1270-XKUCC,Female,,Yes,Yes,19,1990,9,1990-09-19,34,,,
0334-ZFJSR,Female,,Yes,No,22,2002,9,2002-09-22,22,,,
2894-QOJRX,Female,,Yes,No,26,2002,1,2002-01-26,23,,,
5747-PMBSQ,Male,,Yes,No,13,1983,9,1983-09-13,42,,,
5583-EJXRD,Male,,Yes,Yes,11,1997,2,1997-02-11,28,,,
4565-EVZMJ,Female,,No,No,19,1983,3,1983-03-19,42,,,
3143-JQEGI,Female,,Yes,Yes,24,1987,4,1987-04-24,38,,,
6386-SZZKH,Female,,Yes,Yes,30,1989,10,1989-10-30,35,,,
3327-YBAKM,Female,,Yes,No,29,2009,3,2009-03-29,16,,,
9441-QHEVC,Male,,No,No,12,1983,8,1983-08-12,42,,,
6705-LNMDD,Male,,No,No,6,1981,9,1981-09-06,44,,,
2580-ASVVY,Female,,Yes,No,7,1993,10,1993-10-07,31,,,
3370-GQEAL,Male,,Yes,Yes,2,1986,3,1986-03-02,39,,,
5032-USPKF,Female,,No,No,1,2002,6,2002-06-01,23,,,
2982-IHMFT,Female,,No,No,24,2005,1,2005-01-24,20,,,
3521-SYVOR,Female,,No,No,6,2006,12,2006-12-06,18,,,
4254-QPEDE,Female,,Yes,No,14,1994,3,1994-03-14,31,,,
6283-GITPX,Male,,No,Yes,9,1980,4,1980-04-09,45,,,
9526-JAWYF,Male,,No,No,25,2004,12,2004-12-25,20,,,
0771-CHWSK,Male,,No,No,16,1985,10,1985-10-16,39,,,
9788-HNGUT,Male,,Yes,No,10,1991,8,1991-08-10,34,,,
9495-REDIY,Male,,No,Yes,24,1992,6,1992-06-24,33,,,
5375-XLDOF,Male,,Yes,Yes,21,2006,9,2006-09-21,18,,,
1172-VIYBP,Male,,Yes,Yes,27,1996,11,1996-11-27,28,,,
5649-VUKMC,Female,,No,No,27,1996,10,1996-10-27,28,,,
6559-PDZLR,Male,,No,No,13,2010,4,2010-04-13,15,,,
8992-OBVDG,Male,,No,No,8,1992,3,1992-03-08,33,,,
4273-MBHYA,Female,,No,Yes,4,1992,11,1992-11-04,32,,,
4724-WXVWF,Male,,No,No,24,1993,12,1993-12-24,31,,,
5701-GUXDC,Female,,Yes,No,6,2008,5,2008-05-06,17,,,
1460-UZPRJ,Male,,Yes,No,4,2007,2,2007-02-04,18,,,
6082-GLJIX,Male,,No,No,29,1992,4,1992-04-29,33,,,
5143-EGQFK,Female,,No,No,30,1999,3,1999-03-30,26,,,
4919-IKATY,Male,,Yes,Yes,19,1998,12,1998-12-19,26,,,
2495-TTHBQ,Female,,No,Yes,17,1989,5,1989-05-17,36,,,
0485-ZBSLN,Male,,Yes,Yes,2,2010,12,2010-12-02,14,,,
3810-PJUHR,Male,,Yes,Yes,17,1980,11,1980-11-17,44,,,
9050-QLROH,Male,,No,No,16,1996,5,1996-05-16,29,,,
0847-HGRML,Male,,No,Yes,16,2007,4,2007-04-16,18,,,
8232-CTLKO,Female,,Yes,Yes,7,2012,5,2012-05-07,13,,,
9227-YBAXE,Female,,Yes,Yes,13,1983,8,1983-08-13,42,,,
6168-WFVVF,Female,,No,No,2,1992,5,1992-05-02,33,,,
9860-LISIZ,Female,,No,No,19,1985,7,1985-07-19,40,,,
0112-QAWRZ,Male,,Yes,Yes,7,2001,11,2001-11-07,23,,,
0877-SDMBN,Female,,No,No,8,2005,4,2005-04-08,20,,,
2786-GCDPI,Female,,No,No,25,1988,9,1988-09-25,36,,,
4043-MKDTV,Male,,Yes,No,25,1995,9,1995-09-25,29,,,
8065-YKXKD,Female,,No,No,28,2012,5,2012-05-28,13,,,
9637-EIHEQ,Female,,No,No,10,1992,4,1992-04-10,33,,,
9229-RQABD,Male,,No,No,5,1989,8,1989-08-05,36,,,
8313-KTIHG,Male,,No,No,22,1980,5,1980-05-22,45,,,
5320-BRKGK,Female,,Yes,Yes,6,1995,1,1995-01-06,30,,,
6284-KMNUF,Female,,Yes,No,3,1992,1,1992-01-03,33,,,
9689-PTNPG,Male,,No,No,5,2007,10,2007-10-05,17,,,
9465-RWMXL,Male,,Yes,No,8,1995,5,1995-05-08,30,,,
6229-UOLQL,Male,,Yes,Yes,12,1983,9,1983-09-12,42,,,
2362-IBOOY,Male,,No,No,25,1991,4,1991-04-25,34,,,
3137-LUPIX,Female,,No,No,16,1996,12,1996-12-16,28,,,
0843-WTBXE,Male,,No,No,5,2005,6,2005-06-05,20,,,
6143-JQKEA,Male,,No,No,14,1982,6,1982-06-14,43,,,
8676-OOQEJ,Male,,No,No,30,2006,12,2006-12-30,18,,,
5515-IDEJJ,Male,,Yes,Yes,29,2009,11,2009-11-29,15,,,
9701-CDXHR,Female,,Yes,No,18,1984,3,1984-03-18,41,,,
7450-NWRTR,Male,,No,No,26,1992,11,1992-11-26,32,,,
8124-NZVGJ,Female,,No,No,28,2011,3,2011-03-28,14,,,
2162-FRZAA,Male,,Yes,Yes,7,2003,2,2003-02-07,22,,,
5376-DEQCP,Female,,No,No,20,1982,4,1982-04-20,43,,,
5118-MUEYH,Female,,Yes,No,10,2004,8,2004-08-10,21,,,
9095-HFAFX,Female,,No,No,9,1987,5,1987-05-09,38,,,
5627-TVBPP,Female,,No,Yes,13,1992,11,1992-11-13,32,,,
2379-ENZGV,Male,,No,No,16,1981,8,1981-08-16,44,,,
3936-QQFLL,Male,,No,No,20,2003,12,2003-12-20,21,,,
2589-AYCRP,Female,,No,No,21,2002,10,2002-10-21,22,,,
4067-HLYQI,Female,,No,No,30,2000,10,2000-10-30,24,,,
5124-EOGYE,Male,,No,No,27,1992,7,1992-07-27,33,,,
5057-RKGLH,Female,,Yes,Yes,23,2012,7,2012-07-23,13,,,
0292-WEGCH,Female,,Yes,Yes,20,2010,4,2010-04-20,15,,,
8910-ICHIU,Female,,No,No,29,1981,3,1981-03-29,44,,,
4097-YODCF,Male,,No,Yes,8,1990,7,1990-07-08,35,,,
9715-WZCLW,Male,,Yes,Yes,4,1990,9,1990-09-04,35,,,
9786-YWNHU,Female,,Yes,Yes,27,1984,2,1984-02-27,41,,,
6407-GSJNL,Female,,No,No,20,1989,1,1989-01-20,36,,,
6005-OBZPH,Female,,No,No,12,1986,2,1986-02-12,39,,,
4049-ZPALD,Female,,Yes,No,13,2011,12,2011-12-13,13,,,
7932-WPTDS,Female,,Yes,No,9,1981,3,1981-03-09,44,,,
3733-UOCWF,Male,,Yes,No,27,1982,7,1982-07-27,43,,,
6833-JMZYP,Female,,No,No,26,1999,4,1999-04-26,26,,,
2722-VOJQL,Male,,No,No,26,1990,3,1990-03-26,35,,,
1310-QRITU,Female,,No,No,15,2004,8,2004-08-15,21,,,
8961-QDZZJ,Female,,Yes,Yes,27,2010,6,2010-06-27,15,,,
9715-SBVSU,Male,,Yes,Yes,11,1986,3,1986-03-11,39,,,
8490-BXHEO,Male,,No,No,25,2008,10,2008-10-25,16,,,
7173-TETGO,Female,,Yes,No,19,1997,5,1997-05-19,28,,,
7929-SKFGK,Male,,Yes,No,19,1998,6,1998-06-19,27,,,
2300-RQGOI,Female,,No,No,2,1995,7,1995-07-02,30,,,
3563-SVYLG,Male,,Yes,Yes,14,2000,2,2000-02-14,25,,,
5228-EXCET,Male,,No,No,2,2008,3,2008-03-02,17,,,
6435-VWCCY,Male,,Yes,No,27,1993,9,1993-09-27,31,,,
4998-IKFSE,Female,,No,No,22,1982,2,1982-02-22,43,,,
8630-QSGXK,Male,,Yes,No,10,1993,10,1993-10-10,31,,,
2455-USLMV,Female,,No,No,3,1987,9,1987-09-03,38,,,
7394-FKDNK,Female,,Yes,No,12,1996,4,1996-04-12,29,,,
9488-FVZCC,Female,,Yes,Yes,18,2006,4,2006-04-18,19,,,
6331-LWDTQ,Male,,No,No,9,2012,9,2012-09-09,13,,,
5995-WWKKG,Female,,No,No,18,2000,3,2000-03-18,25,,,
1597-FZREH,Female,,No,No,11,1988,3,1988-03-11,37,,,
7879-CGSFV,Male,,No,No,2,2004,8,2004-08-02,21,,,
9921-EZKBY,Male,,No,Yes,29,1994,5,1994-05-29,31,,,
7432-FFVAR,Female,,Yes,Yes,25,2005,6,2005-06-25,20,,,
7246-ZGQDF,Female,,No,Yes,27,1986,9,1986-09-27,38,,,
7000-WCEVQ,Female,,No,No,23,1990,7,1990-07-23,35,,,
0727-IWKVK,Male,,Yes,No,24,2002,4,2002-04-24,23,,,
5959-BELXA,Male,,No,No,23,2007,6,2007-06-23,18,,,
4456-RHSNB,Female,,Yes,Yes,1,2000,6,2000-06-01,25,,,
3512-IZIKN,Female,,Yes,No,26,2011,7,2011-07-26,14,,,
2481-SBOYW,Female,,No,Yes,6,2003,10,2003-10-06,21,,,
7109-MFBYV,Male,,No,No,27,1993,3,1993-03-27,32,,,
1833-TCXKK,Male,,Yes,No,22,1991,11,1991-11-22,33,,,
1832-PEUTS,Male,,Yes,Yes,10,2005,5,2005-05-10,20,,,
6141-OOXUQ,Male,,No,No,22,1996,3,1996-03-22,29,,,
8660-BUETV,Female,,No,No,5,1980,4,1980-04-05,45,,,
0580-PIQHM,Female,,Yes,Yes,25,2009,3,2009-03-25,16,,,
5696-CEIQJ,Male,,Yes,Yes,5,1997,5,1997-05-05,28,,,
7503-ZGUZJ,Male,,No,No,3,1989,7,1989-07-03,36,,,
1696-HXOWK,Female,,Yes,No,30,1997,5,1997-05-30,28,,,
3026-ATZYV,Female,,Yes,Yes,1,1984,6,1984-06-01,41,,,
4012-YCFAI,Male,,Yes,No,30,1995,12,1995-12-30,29,,,
2506-TNFCO,Female,,Yes,No,15,2008,1,2008-01-15,17,,,
9970-QBCDA,Female,,No,No,27,1988,8,1988-08-27,37,,,
8718-PTMEZ,Female,,No,No,2,2002,11,2002-11-02,22,,,
9496-IVVRP,Female,,Yes,Yes,20,2003,3,2003-03-20,22,,,
2207-OBZNX,Male,,No,No,26,1997,11,1997-11-26,27,,,
2657-VPXTA,Female,,Yes,Yes,18,1989,6,1989-06-18,36,,,
6551-VLJMV,Male,,Yes,No,27,1988,4,1988-04-27,37,,,
1221-GHZEP,Female,,No,No,13,2010,2,2010-02-13,15,,,
9289-LBQVU,Male,,Yes,No,21,2003,3,2003-03-21,22,,,
6142-VSJQO,Female,,Yes,Yes,29,2012,10,2012-10-29,12,,,
3458-IDMFK,Male,,No,No,6,2010,5,2010-05-06,15,,,
6933-FHBZC,Female,,No,No,20,1983,3,1983-03-20,42,,,
0221-NAUXK,Male,,No,Yes,10,1996,9,1996-09-10,29,,,
9770-KXGQU,Female,,No,No,25,1984,11,1984-11-25,40,,,
6437-UKHMV,Female,,No,No,27,1989,9,1989-09-27,35,,,
6538-POCHL,Male,,No,No,30,1981,11,1981-11-30,43,,,
6726-NNFWD,Female,,Yes,No,27,1986,6,1986-06-27,39,,,
3002-WQZWT,Female,,No,No,21,1982,1,1982-01-21,43,,,
4277-UDIEF,Male,,Yes,Yes,23,1986,9,1986-09-23,38,,,
1208-NBVFH,Male,,Yes,Yes,13,1984,7,1984-07-13,41,,,
4912-PIGUY,Female,,No,No,25,2001,11,2001-11-25,23,,,
1114-CENIM,Male,,No,Yes,17,1989,3,1989-03-17,36,,,
6060-DRTNL,Female,,No,No,17,1982,9,1982-09-17,42,,,
2725-TTRIQ,Female,,Yes,Yes,13,1991,2,1991-02-13,34,,,
3374-TTZTK,Male,,Yes,No,7,1995,12,1995-12-07,29,,,
8990-ZXLSU,Female,,No,No,13,1989,3,1989-03-13,36,,,
2275-RBYQS,Female,,No,No,14,2000,6,2000-06-14,25,,,
8473-VUVJN,Male,,No,No,20,1999,4,1999-04-20,26,,,
6289-CPNLD,Male,,Yes,Yes,10,1998,2,1998-02-10,27,,,
5536-SLHPM,Female,,Yes,No,30,1995,1,1995-01-30,30,,,
4419-UJMUS,Male,,Yes,Yes,7,1997,12,1997-12-07,27,,,
7794-JASDG,Male,,No,No,1,1992,6,1992-06-01,33,,,
7609-YBPXG,Male,,No,No,23,1999,3,1999-03-23,26,,,
